ID,Pin,First Name,Last Name,Address,City,State,Zip,Phone Number,Date of Birth,Checking Account Number,Checking Balance,Savings Account Number,Savings Balance,Credit Account Number,Credit Balance,Credit Score,Credit Limit
1024,7830,Maria,Kelly,740,El Paso,TX,79999,(915) 123-4567,4/29/43,1001024,108868.2099999999,2001024,168390.9999999999,3001024,868.9300000000002,740,10100
1025,3493,Timothy,Wagner,323,El Paso,TX,79999,(915) 123-4567,4/11/55,1001025,108094.39000000003,2001025,174279.80000000008,3001025,389.28,323,400
1026,5438,Erin,Barton,714,El Paso,TX,79999,(915) 123-4567,9/27/96,1001026,67134.71000000002,2001026,190022.19999999995,3001026,699.4500000000003,714,5500
1027,5793,Stephen,Peters,305,El Paso,TX,79999,(915) 123-4567,6/17/02,1001027,95181.61000000004,2001027,174464.3500000001,3001027,444.43000000000006,305,500
1028,4790,Jessica,Smith,694,El Paso,TX,79999,(915) 123-4567,3/26/73,1001028,66371.19999999994,2001028,129816.51000000004,3001028,178.9999999999999,694,5300
1029,2371,Vanessa,Carson,314,El Paso,TX,79999,(915) 123-4567,8/24/41,1001029,95088.52000000008,2001029,174445.66999999998,3001029,596.3899999999999,314,600
1030,7327,Wendy,Phillips,666,El Paso,TX,79999,(915) 123-4567,4/12/51,1001030,55491.669999999984,2001030,150836.05999999997,3001030,615.4300000000006,666,2600
1031,6732,Kimberly,Harris,326,El Paso,TX,79999,(915) 123-4567,11/9/95,1001031,73596.96999999997,2001031,154228.1600000001,3001031,195.42999999999998,326,200
1032,6333,Angela,English,693,El Paso,TX,79999,(915) 123-4567,1/29/28,1001032,85599.11,2001032,164288.21,3001032,295.2399999999999,693,6500
1033,2868,Taylor,Johnson,632,El Paso,TX,79999,(915) 123-4567,9/11/57,1001033,94231.09000000008,2001033,148441.92,3001033,478.5399999999991,632,4100
1034,5903,Brooke,Maxwell,781,El Paso,TX,79999,(915) 123-4567,11/28/33,1001034,49519.28999999999,2001034,183830.24999999994,3001034,393.31999999999925,781,14700
1035,9455,Shelly,Jones,411,El Paso,TX,79999,(915) 123-4567,12/20/21,1001035,76773.12999999999,2001035,154396.97999999998,3001035,96.97,411,100
1036,7845,Cory,Byrd,314,El Paso,TX,79999,(915) 123-4567,2/16/85,1001036,73544.69,2001036,195909.32000000007,3001036,219.10000000000008,314,400
1037,3187,Amanda,Baker,721,El Paso,TX,79999,(915) 123-4567,10/24/69,1001037,76719.83,2001037,137097.66999999998,3001037,422.05,721,5700
1038,5102,Kendra,Sawyer,841,El Paso,TX,79999,(915) 123-4567,5/29/18,1001038,72000.27999999997,2001038,148154.01,3001038,490.91000000000065,841,16300
